1.2e-05,3.455643
2.4e-05,3.455643
3.7e-05,3.455337
4.9e-05,3.455337
6.1e-05,3.455337
7.4e-05,3.455337
8.6e-05,3.455029
9.9e-05,3.454723
0.000111,3.454723
0.000123,3.454416
0.000136,3.453802
0.000148,3.453802
0.00016,3.453802
0.000173,3.453495
0.000185,3.453495
0.000198,3.453188
0.00021,3.453188
0.000222,3.453188
0.000235,3.452574
0.000247,3.452574
0.00026,3.452574
0.000272,3.452267
0.000284,3.452267
0.000297,3.45196
0.000309,3.45196
0.000321,3.451653
0.000334,3.451653
0.000346,3.451039
0.000359,3.451039
0.000371,3.451346
0.000383,3.450732
0.000396,3.450732
0.000408,3.450425
0.00042,3.450425
0.000433,3.450425
0.000445,3.450118
0.000458,3.450425
0.00047,3.450118
0.000482,3.449504
0.000495,3.449811
0.000507,3.449504
0.00052,3.449197
0.000532,3.449197
0.000544,3.449197
0.000557,3.449197
0.000569,3.44889
0.000581,3.44889
0.000594,3.448583
0.000606,3.448276
0.000619,3.447969
0.000631,3.447969
0.000643,3.447969
0.000656,3.447969
0.000668,3.447355
0.000681,3.447662
0.000693,3.447662
0.000705,3.447355
0.000718,3.447355
0.00073,3.447048
0.000742,3.447048
0.000755,3.447048
0.000767,3.446741
0.00078,3.446741
0.000792,3.446434
0.000804,3.446127
0.000817,3.446127
0.000829,3.446127
0.000842,3.44582
0.000854,3.446127
0.000866,3.44582
0.000879,3.445513
0.000891,3.445513
0.000903,3.445206
0.000916,3.445513
0.000928,3.4449
0.000941,3.445206
0.000953,3.4449
0.000965,3.444592
0.000978,3.4449
0.00099,3.444592
0.001002,3.444286
0.001015,3.444286
0.001027,3.444592
0.00104,3.443979
0.001052,3.443979
0.001064,3.443672
0.001077,3.443979
0.001089,3.443365
0.001102,3.443365
0.001114,3.443365
0.001126,3.443365
0.001139,3.443058
0.001151,3.442751
0.001163,3.443058
0.001176,3.442751
0.001188,3.442751
0.001201,3.442751
0.001213,3.442444
0.001225,3.442137
0.001238,3.442137
0.00125,3.442137
0.001263,3.44183
0.001275,3.44183
0.001287,3.44183
0.0013,3.441523
0.001312,3.441523
0.001324,3.441216
0.001337,3.440909
0.001349,3.441216
0.001362,3.441216
0.001374,3.440602
0.001386,3.440909
0.001399,3.440909
0.001411,3.440602
0.001423,3.440295
0.001436,3.440602
0.001448,3.440602
0.001461,3.440295
0.001473,3.439988
0.001485,3.439988
0.001498,3.439988
0.00151,3.439681
0.001523,3.439681
0.001535,3.439681
0.001547,3.439681
0.00156,3.439374
0.001572,3.439374
0.001584,3.439067
0.001597,3.439067
0.001609,3.439067
0.001622,3.43876
0.001634,3.43876
0.001646,3.438453
0.001659,3.438453
0.001671,3.438453
0.001684,3.438453
0.001696,3.438146
0.001708,3.438146
0.001721,3.437839
0.001733,3.437839
0.001745,3.437839
0.001758,3.437839
0.00177,3.437532
0.001783,3.437225
0.001795,3.436918
0.001807,3.437532
0.00182,3.436918
0.001832,3.436918
0.001844,3.436918
0.001857,3.436918
0.001869,3.436611
0.001882,3.436304
0.001894,3.436304
0.001906,3.436611
0.001919,3.435997
0.001931,3.435997
0.001944,3.435997
0.001956,3.435997
0.001968,3.43569
0.001981,3.43569
0.001993,3.43569
0.002005,3.43569
0.002018,3.435383
0.00203,3.43569
0.002043,3.435383
0.002055,3.435383
0.002067,3.435076
0.00208,3.435076
0.002092,3.435076
0.002105,3.434769
0.002117,3.434769
0.002129,3.434769
0.002142,3.434463
0.002154,3.434155
0.002166,3.434463
0.002179,3.434155
0.002191,3.433849
0.002204,3.434155
0.002216,3.434155
0.002228,3.433542
0.002241,3.433542
0.002253,3.433542
0.002265,3.433234
0.002278,3.433234
0.00229,3.433234
0.002303,3.433234
0.002315,3.433234
0.002327,3.432928
0.00234,3.432928
0.002352,3.432928
0.002365,3.432928
0.002377,3.432621
0.002389,3.432621
0.002402,3.432314
0.002414,3.432621
0.002426,3.432314
0.002439,3.432314
0.002451,3.432007
0.002464,3.432007
0.002476,3.4317
0.002488,3.4317
0.002501,3.432007
0.002513,3.431393
0.002526,3.431393
0.002538,3.431393
0.00255,3.431393
0.002563,3.431086
0.002575,3.431086
0.002587,3.431086
0.0026,3.430779
0.002612,3.430779
0.002625,3.430779
0.002637,3.430779
0.002649,3.430472
0.002662,3.430472
0.002674,3.430472
0.002687,3.430165
0.002699,3.430472
0.002711,3.430165
0.002724,3.429551
0.002736,3.430165
0.002748,3.429858
0.002761,3.429858
0.002773,3.429551
0.002786,3.429551
0.002798,3.429244
0.00281,3.429244
0.002823,3.429244
0.002835,3.429244
0.002847,3.428937
0.00286,3.428937
0.002872,3.429244
0.002885,3.428937
0.002897,3.428937
0.002909,3.428937
0.002922,3.428323
0.002934,3.42863
0.002947,3.42863
0.002959,3.428323
0.002971,3.428323
0.002984,3.428016
0.002996,3.428016
